chunk_size,max_tokens,questions_num,rouge1,rouge2,rougeL,rougeLsum,bert_score_P,bert_score_R,bert_score_F1,sts_score,substring_date,elapsed_time
128,128,2,0.16720526729328133,0.11087617918866616,0.14683729514407748,0.16053927671034823,0.6656648378155314,0.3744712935410219,0.47331945620255894,0.47866999064610743,LMForge_RUN03_DGX_SPARK_GEMMA,0 days 17:30:03.417661
128,256,2,0.26298231975986625,0.194779494843591,0.23328775623644116,0.25396252286381915,0.6992588127334459,0.44152531007515744,0.5326900466871011,0.5419136309041497,LMForge_RUN03_DGX_SPARK_GEMMA,1 days 05:37:59.243396
128,512,2,0.2932047269289413,0.2185400847976277,0.25863376337284516,0.2827583757662555,0.7057836388671366,0.4729889522899281,0.5571501096069156,0.5736409763301422,LMForge_RUN03_DGX_SPARK_GEMMA,0 days 21:36:07.547990
